cpr,municipality,salary
1810835092,Gentofte,388292
2512889081,Odense,433571
0301903436,Favrskov,287963
0505652561,København,643939
0404949773,Kolding,334615
3010574724,Nyborg,659006
0409756691,Ikast-Brande,511770
1902617238,Gribskov,657378
2802675968,Hørsholm,517809
1003837778,Holbæk,414769
1705822131,Rebild,404001
2805799235,Halsnæs,485555
0601774769,Odense,512409
0608699606,Silkeborg,551348
0406978190,Esbjerg,261802
0404890971,København,346555
1805865732,Hjørring,411335
0302556108,Ringkøbing-Skjern,636742
2309773530,Struer,418874
1602963477,Guldborgsund,250929
1906978642,København,273757
1208564838,Esbjerg,680975
1006763584,Ballerup,462053
0803761136,Odense,437490
0105841835,København,448988
1908631255,Lolland,596060
1501915635,Aarhus,314246
1510634089,Jammerbugt,675596
2910720761,Aalborg,500632
2609594096,Lemvig,644410
2912865784,Albertslund,371350
0505870200,København,327538
2410988769,København,319910
2206901330,Esbjerg,348270
2206659976,København,576702
2602578068,Aarhus,646964
1407904036,Kolding,344321
1604827742,Vejle,450297
2701987773,Aalborg,286686
0308649869,Frederikssund,624540
2302985593,Gladsaxe,273922
2011635643,Frederiksberg,612024
2211700128,Frederikssund,513217
2710957624,Faaborg-Midtfyn,263204
2604825816,Odense,422403
0602828433,Helsingør,426340
1701697050,Tønder,532666
0908834608,Gentofte,417625
2212820933,Aarhus,454743
0404552123,Skanderborg,691032
3103888322,Dragør,372669
2402853164,Faaborg-Midtfyn,369551
3105820154,Gribskov,420823
2409662299,Svendborg,643787
0209688393,Gentofte,616474
0502809175,Rebild,508036
0805802165,Mariagerfjord,458627
2412905269,Ishøj,373054
2101878584,Ringsted,380220
2011706828,Aarhus,552187
1702859592,Næstved,393760
0202927643,Randers,366034
0203780815,Skanderborg,442912
1104995131,Kerteminde,287245
2507776005,Hedensted,459727
2803865697,Ringsted,398636
3110664718,Glostrup,540364
0108999149,Esbjerg,253081
0312724831,Aarhus,538024
0608742889,Viborg,526677
2503894202,Varde,384000
1305880147,Ballerup,385724
2311895928,Randers,375744
2610775810,Sønderborg,466043
2212784468,Holstebro,426206
1311754814,Holstebro,493858
1006899628,Thisted,324195
1108759246,Lejre,426919
2108796713,Faxe,495119
1010988932,Aarhus,264845
2410757184,København,494312
1703931639,Odense,306694
1607929966,Esbjerg,320906
1901936356,Køge,367285
0407638339,København,602653
3009866532,Brønderslev,385841
1104568388,Aarhus,671073
0910926092,Faaborg-Midtfyn,323276
0312925511,Ringkøbing-Skjern,352309
1004574710,Aarhus,710792
2807652962,Vejle,615575
1501583480,Morsø,636682
2410892784,Aalborg,408189
0804790742,Slagelse,430749
0110665653,Slagelse,617616
1009824454,Esbjerg,388740
0505764961,Aarhus,491792
1910851012,Roskilde,413109
2005923783,Aarhus,352520
0208813961,Silkeborg,432477
2402844891,Aalborg,448837
1305918691,København,349150
2705925919,Randers,314390
0605901250,København,376347
0110815762,Tårnby,411302
0409820925,Odsherred,424517
1705927419,Horsens,334736
2802887412,Aabenraa,369861
1612997778,Stevns,238674
0208707714,Thisted,478673
1907896494,Gentofte,323026
0311904903,Aabenraa,361755
0210610725,Næstved,759509
2803903774,Gladsaxe,378638
1009769132,Brønderslev,504244
0212854798,Frederiksberg,363590
2401730336,Aarhus,463604
0607764681,Odense,502070
1611633822,Aabenraa,583975
0410818883,Faaborg-Midtfyn,459286
0512847144,Lyngby-Taarbæk,395391
2109925380,København,271279
2203864511,Fredensborg,448889
2312752992,Kolding,501460
1611521645,Favrskov,736189
2710868818,Jammerbugt,386224
1308970845,København,283876
1301679466,Ikast-Brande,540484
3007677236,Haderslev,520798
1502549725,Hedensted,693011
0711910851,Gladsaxe,392705
0411830420,Faaborg-Midtfyn,398574
0910742171,Ringkøbing-Skjern,537993
0809631378,Aarhus,585206
2801947278,Høje-Taastrup,299180
1404937523,Kolding,315672
2508952316,Kolding,253026
0506893667,Slagelse,342926
2308944796,København,348352
2401599399,Sønderborg,658581
3101818502,Kerteminde,361823
0311608383,Kalundborg,651424
2103825435,Favrskov,425883
2212716649,Halsnæs,583563
1203878455,Ikast-Brande,395580
2102951742,Vejle,321786
0702926711,Svendborg,281305
2501916202,Vallensbæk,267843
3107746213,Ishøj,505184
2105720204,Gentofte,483182
3108705299,Guldborgsund,546013
2509745280,Hvidovre,518818
1109619629,Roskilde,706323
1902712032,Næstved,544533
2510811509,Silkeborg,449981
1512874239,Rødovre,377677
1909951267,Bornholm,290063
1101863251,Lyngby-Taarbæk,415987
1507649878,Ringsted,585676
1212744782,Horsens,493665
1204928478,Tønder,348686
0406916522,Odense,329703
1112653679,Furesø,649794
2504751260,Frederikshavn,460369
2112742675,Kerteminde,548219
2501798039,Odense,457906
1802955950,Sønderborg,271416
1701889860,Viborg,311457
1211916593,København,290402
1509720355,Greve,481596
1805985586,Kalundborg,256627
1608522695,Hillerød,724706
1305773105,Svendborg,498686
0610973078,Herning,247468
2612897763,Frederiksberg,351017
1504787363,Langeland,523294
2808741856,Faxe,516373
0910718183,Billund,596647
0505975322,Sønderborg,233044
1902647673,København,644605
1302910823,Gentofte,357112
3006828132,Holbæk,358082
1904762216,Aalborg,435923
1110844352,Favrskov,371355
1206903024,Roskilde,315262
0502795620,Vordingborg,482347
2606779777,Gribskov,504836
2408997633,Brøndby,269423
2007979791,Helsingør,287967
1210970839,København,385918
2410835920,Bornholm,443924
0205740559,København,534724
2004965082,Lejre,275491
2802917806,Aarhus,286185
0307864131,Høje-Taastrup,429943
0910951073,Aalborg,332122
0410505261,Helsingør,743473
1311628288,Roskilde,629750
2101807519,Vejle,482020
1506763060,Esbjerg,460387
2908548261,Furesø,728443
2510841305,Aarhus,400539
0507768669,Lolland,489714
0509799575,København,448119
1602596183,Rudersdal,569295
1306544875,Lolland,707643
2705828705,Holstebro,470054
2507731382,Høje-Taastrup,457486
2004930666,Roskilde,325151
2512566486,Gladsaxe,674573
0205993734,København,264189
2603753220,København,444321
1009927682,Næstved,393495
1707863349,Egedal,412791
1105958733,København,283059
2108601525,Stevns,661063
2411853291,Tønder,405841
2601932029,Albertslund,318712
2002952495,Horsens,322824
1405873302,Assens,416441
0903541917,Aarhus,747143
0408963971,Hedensted,236997
2008917702,Greve,324365
1012813307,Fredensborg,456042
2809548796,Ikast-Brande,726807
0711702775,Skive,492352
1703771677,Næstved,485129
1609881423,Holstebro,359848
1003706916,Herning,491105
1806838665,Rødovre,398318
0912667505,Aarhus,595099
0509975896,Aarhus,263785
2010962371,København,285290
2701736195,Aabenraa,541478
0505798610,Rudersdal,476172
0104890502,Faaborg-Midtfyn,348674
2610963650,Frederiksberg,291864
1006838250,Struer,359714
0509603209,Faxe,688437
0802645311,Frederikssund,546198
1805827675,København,460533
0712902395,Ishøj,292099
1412978167,Silkeborg,264439
2208984921,Faxe,242162
3001579850,Bornholm,677516
0507687008,København,556522
2502897033,Sønderborg,361840
2008780658,Haderslev,476929
0909989849,Hjørring,294245
2206870570,Næstved,360694
1910891688,København,302202
2007688569,Næstved,612576
2412907660,København,337668
2608819338,Herning,452157
2403762746,Faaborg-Midtfyn,473734
1612712261,Aalborg,605024
2508734364,København,506878
0306679267,Albertslund,611322
2303715469,Norddjurs,489468
0804587528,København,652214
2607743542,Herning,470681
0505801169,Odense,509874
0909604863,Vejle,742416
0504901915,Kalundborg,357250
1408617953,Lolland,656127
2206771730,Ringkøbing-Skjern,470542
2206649452,Mariagerfjord,598255
1209683944,Gladsaxe,533709
1904812185,Fredericia,502036
2405900163,Ringkøbing-Skjern,421547
2309672188,Aarhus,585708
2412998838,Fredericia,258260
1306644810,Frederikssund,573629
1801680425,Rudersdal,588857
2808763163,Sønderborg,484769
0611899650,Billund,360868
2605921969,Frederikshavn,343742
0103645107,Hedensted,657051
1512712815,Favrskov,531886
3010897371,Høje-Taastrup,409813
2608509073,Slagelse,767130
0707887823,Frederiksberg,372718
2801729182,Lyngby-Taarbæk,537518
2106705002,Hvidovre,610172
2712796389,Esbjerg,437895
2304857663,Thisted,420723
0112822061,Helsingør,370363
0501806803,Randers,439939
1406915018,Odense,339370
0811672929,Fredericia,631538
2511577696,København,625565
2105758722,Odense,496651
0809731369,Gentofte,539159
2704704249,Esbjerg,542978
2402804166,Aalborg,450626
1907825370,Viborg,404798
0701637941,Ringkøbing-Skjern,614519
2305686495,Aarhus,538136
0706805084,Frederiksberg,355532
0403951049,Ringkøbing-Skjern,362654
0605603406,København,598995
3004548352,Aarhus,693025
0612641804,Thisted,578519
1609966117,København,286351
2008711748,Faxe,538503
0406931287,Køge,305746
2110724562,Guldborgsund,486921
2208811309,Aalborg,474061
2401888883,Vejen,451174
0508759018,Greve,475655
2010798013,Vejen,471483
1909758633,Viborg,529023
0307596628,Holbæk,647253
0605596823,Silkeborg,602126
2905805970,Holbæk,496778
0907519311,København,771705
2005941465,Vejle,300809
2704894213,Ikast-Brande,416095
2112840215,Ringsted,410947
2501721834,Rebild,527762
2705741664,Nordfyns,469454
1111726103,Aalborg,504549
1407676836,Vejle,571752
2711820156,Favrskov,423527
1007901773,Randers,367920
2112757185,Ballerup,510767
0406803685,Aalborg,450617
0108877901,Vejle,368720
2304509516,Aarhus,761879
1911949710,Herlev,300320
1006913244,Frederikshavn,297162
0610940253,Rebild,320623
2412768143,Aarhus,457170
2201580761,Odense,701623
1704765201,Mariagerfjord,485209
2609684533,Vallensbæk,575059
3012673813,Randers,626856
2307808718,Aarhus,429701
1207875652,Silkeborg,396379
0401781890,København,482073
0509956653,Vejle,316511
0804619866,Hvidovre,606832
0701919110,Herlev,316493
2711797079,Skive,457479
1006523878,Herning,709091
2905526032,Esbjerg,723707
1703734294,Lemvig,469068
0310712890,Fredensborg,507083
2502979953,Syddjurs,259739
2108758520,Holbæk,483652
2908838914,Struer,400503
0812822717,Kolding,437650
2105872086,Ballerup,300718
0205701740,Bornholm,606962
1911920557,Sønderborg,326541
2711791117,Nyborg,463225
1309814065,Vejle,421842
0411744552,København,503615
1005934813,Horsens,312427
1804864145,Silkeborg,398607
3005927082,Hedensted,354745
2802926131,Vejen,337466
1012946364,Furesø,282102
2211625684,København,596791
0608975845,Fredericia,279196
0505947246,Aabenraa,313037
3011718648,København,553497
1705733525,Slagelse,557510
1612890400,København,387521
3010861181,Esbjerg,404303
1307956694,København,299363
1707691215,Holstebro,561758
2901984839,Greve,253050
2109658963,Herning,622898
0203912988,Holbæk,363562
1309766570,Greve,422037
1111926401,Hvidovre,313613
0811772829,Lolland,454716
0805763402,Aarhus,480875
2108866705,Holstebro,376135
0702932702,Lolland,372491
2611711345,Næstved,592367
0405504801,Gladsaxe,770156
0808897787,Lyngby-Taarbæk,383359
1201740353,Aarhus,521249
1806844026,Sønderborg,378938
1707757087,Haderslev,411923
0503845108,Vejen,398655
1306615109,København,645485
2708953994,Aarhus,320140
2904899401,Dragør,353376
2807687949,Hedensted,592349
1611796801,Kalundborg,468084
2703730270,Albertslund,495587
0811921931,Bornholm,348958
1612720167,København,522208
2408902707,Aalborg,421616
1111768560,Thisted,493511
1904946198,Ikast-Brande,279054
1905712770,Brøndby,535478
0509818168,Fredensborg,474113
1412688286,Silkeborg,541384
2704679084,Gentofte,584387
0303852013,Fredensborg,394515
0108847992,Kolding,393110
0102747490,København,478372
0812940903,Køge,354869
1411635204,Brønderslev,620847
2801965682,København,232044
2210613715,Syddjurs,624785
0310923228,Dragør,352007
0911762129,Randers,561079
1606819112,Lolland,454748
2208543671,Odense,722054
2702981452,København,261340
1506917988,Rebild,355507
2204910424,Vejle,346934
1405914180,Aarhus,296206
0210939377,København,347892
2509887677,Sønderborg,408959
1402671228,Thisted,560451
1606784913,Thisted,481473
2610944717,Frederiksberg,283635
2502809685,København,466678
2603801979,Hillerød,435601
0605761885,Frederiksberg,485971
1408880028,Aalborg,377119
0403720191,Næstved,540030
0410989647,København,287078
1305985421,Frederiksberg,257483
1505568268,Hjørring,677322
0507790280,Bornholm,399874
2006974234,Assens,292344
2812525863,Aalborg,743520
1703760744,Næstved,481125
2609840796,Faxe,346639
3007877607,Stevns,412617
0412850230,Middelfart,388877
3011706455,Frederikshavn,596486
1510847209,Fredensborg,391679
0406943290,Svendborg,280617
1001971378,Hørsholm,265095
1012835759,Faxe,465194
0801791380,Horsens,444284
2609933242,Skanderborg,272476
1712711381,Esbjerg,552692
1704782637,København,462691
1307882581,Aarhus,369207
3010605378,Frederiksberg,668179
2501801943,Furesø,431869
0206727225,Haderslev,571865
0912893564,Silkeborg,350862
0901860045,Aarhus,394232
0709989095,Ringkøbing-Skjern,319913
2407794722,Billund,499911
1812932498,København,311049
2501669724,Vallensbæk,607114
1204574597,Albertslund,686602
1503704068,Aarhus,540030
2201813848,Randers,426070
1305526550,Guldborgsund,736814
1610611035,Herning,645396
0801899890,Middelfart,344189
2210765593,Rudersdal,501482
3010864703,Morsø,382669
2805778889,Gladsaxe,474436
2107895502,Tårnby,307348
0704886247,Holbæk,380681
1909786906,Kolding,422855
2707778775,Helsingør,456380
1004776265,København,469884
2409918094,Herning,289758
1703896255,Kolding,344140
2203659010,Albertslund,624997
2208700271,Hjørring,574554
2507820621,Aalborg,475336
2212603968,Fredericia,645263
1001911729,Halsnæs,319662
1109763691,Gladsaxe,501097
1602938811,Aarhus,292550
1610763303,Holbæk,479187
1510936861,Holbæk,333640
2310949685,Odense,311452
0102742384,Hvidovre,546594
1007771266,Billund,478384
2408662802,Assens,656149
1907926280,København,333561
2506741932,Varde,483366
1012710103,Syddjurs,522927
1501937431,København,356863
2509696001,Syddjurs,576838
2511848037,Svendborg,394119
2208593003,Aarhus,690985
0410661616,Aalborg,606476
0911619835,Aalborg,671977
2311899116,Nyborg,313115
0811608282,Næstved,630927
2504669074,Aalborg,550900
2802732324,Slagelse,528022
2406738877,Tårnby,539076
1605990626,Frederikshavn,245131
2903576918,Silkeborg,662290
1011965803,Gladsaxe,361622
0907631918,Gentofte,594705
2802860530,København,400055
1308851138,Rødovre,445881
1111938639,Ringkøbing-Skjern,290679
2306635205,Vesthimmerlands,620419
2303764140,Vejle,456896
2709687880,Tønder,614561
2504872058,Assens,335833
1607704053,Aalborg,561003
2802992467,Randers,259651
1112804928,Holstebro,432282
0808651618,Allerød,587283
3112921261,Herning,310856
2303747874,Sønderborg,480244
0906688349,Skanderborg,590804
0312593063,Gladsaxe,714468
1803757832,Aarhus,474549
3001926764,København,297127
0101745414,København,462206
1905840701,Vordingborg,457490
0911931596,København,296377
2204609816,Hørsholm,643346
1108904367,Vejen,356955
0303653502,Kalundborg,607111
2906831074,Halsnæs,343736
0910782146,Hjørring,455314
0204687426,Faxe,535535
2302744431,Odense,514642
2605813421,Ikast-Brande,483930
0812977994,Odsherred,264293
1303788780,Aarhus,456373
1601811175,Svendborg,452257
1106774694,Næstved,516587
1802829216,Rudersdal,475269
2203732875,Gladsaxe,534004
0706916699,Silkeborg,423120
3004925216,Kolding,340307
2106518863,Holbæk,763814
2503802351,Syddjurs,443170
1305615055,Lejre,676932
3110755807,Mariagerfjord,502174
0412974325,Svendborg,230176
0509823257,Vordingborg,477305
0506592134,Aalborg,645358
1412908419,København,425284
2310999045,Aalborg,271997
0209827950,Kolding,409059
0207942364,Vordingborg,307973
2512675283,Roskilde,549100
0706573960,København,696813
2905764702,Aarhus,479326
1508862190,Herning,335811
2410819934,Vejle,415146
1310629976,Aarhus,616308
1207629704,Aarhus,623575
2012838839,København,416661
2801918030,Kolding,382541
2706736871,Varde,529836
0804798756,Kolding,398395
0611981447,Fredericia,269202
1006848985,Hjørring,404907
3011721878,Glostrup,523437
2501859051,Gribskov,475136
1808900021,Middelfart,373087
1705534261,Frederikshavn,733563
2404993751,Aarhus,263873
1307620781,Svendborg,630845
2201712930,Ringsted,495875
1203764790,Gladsaxe,502908
1809900076,Aarhus,307655
2407808411,Silkeborg,456927
0210889001,Norddjurs,354417
2203922687,Odense,340829
2608736750,Ballerup,534940
2105853739,Aabenraa,453388
2505999041,Hvidovre,242227
0901864209,Ringsted,417400
0201916278,Odense,325146
1505886898,Faxe,382414
1305616133,Aalborg,640038
1107905038,Rebild,315330
1805686090,Vesthimmerlands,610532
0302898078,Kolding,348078
0209952109,Lemvig,250944
2503938315,Svendborg,338461
1405735336,Odense,539028
1312820977,Hillerød,442501
3101690963,Greve,531330
0605715670,Aabenraa,565260
2106520047,Hørsholm,703087
0408871430,Halsnæs,373598
2212799452,Varde,436613
2905594130,Mariagerfjord,657553
1403848078,Dragør,414275
1712764500,Ringsted,562149
1502813860,Brønderslev,464009
1311643875,Aarhus,598671
1402582969,Kolding,710281
1210887330,Silkeborg,329263
2202790796,Aarhus,458639
0411731700,Nordfyns,529699
1510550679,Esbjerg,769489
0806789439,Gentofte,482024
1011947436,København,357008
0312742570,Herning,533328
1711593460,København,622992
1508790939,København,457224
1804977217,Tønder,292078
3107720124,Odense,530097
0303798283,Frederikshavn,477183
3103735935,Ringkøbing-Skjern,476290
1611952495,København,257873
0801876898,Silkeborg,316600
0311863638,Brønderslev,374900
0803625061,Sønderborg,634499
1004737044,København,510840
0702781716,Esbjerg,494317
3011697749,Egedal,611514
2610588863,Assens,671144
2710944687,Gribskov,313805
1704679538,Odense,506129
2607759592,Glostrup,438659
1501777572,Hjørring,443089
0909979495,Viborg,288849
0411742620,Skanderborg,507450
2910835040,Gladsaxe,396148
