cpr,height,weight,hair_len
1710636167,1.8,80.9,0.5
0809895965,1.8,85,2.3
1411914218,1.54,56.8,36.6
0111500707,1.85,84.3,2.4
2802820840,1.62,72.1,49.1
2603726303,1.85,85.4,6.2
1907520140,1.63,67.2,46.1
1001597291,1.88,81,1.3
0311863715,1.63,80.5,7.9
1208588893,1.73,78.8,2.4
0901993731,1.8,83.8,5
0202959442,1.65,70.1,27
2207944646,1.68,68.9,37.3
3004818485,1.69,99.3,5.5
2811848608,1.69,66.3,34.3
2710555879,1.81,87.7,3.5
2704975539,1.82,85.4,6.3
2209503602,1.53,68.4,27.7
0801964966,1.59,71.9,39.5
3007969468,1.76,78.1,50.8
2702917287,1.92,95.9,2.5
0205577921,1.86,89.5,5.1
0505996565,1.73,84.2,5.3
3009792064,1.79,64.9,43.9
2306888276,1.78,58.2,38.2
1910746245,1.79,94.1,8.4
2603703309,1.74,88.1,5.1
3009745488,1.55,73.2,37.8
0807737099,1.88,81.8,5.3
2006809999,1.81,81.7,6.7
0602946787,1.83,92,3.5
1010762221,1.85,97,5.5
0102853477,1.9,88.4,2.3
1810835092,1.54,71.2,35.1
2512889081,1.88,84.5,6.9
0301903436,1.82,65.7,40.9
0505652561,1.74,82.8,2.3
0404949773,1.82,83.3,4.7
3010574724,1.75,60,38.5
0409756691,1.93,94.6,0.3
1902617238,1.67,65.4,35.8
2802675968,1.69,68.2,34.2
1003837778,1.82,74.6,41.4
1705822131,1.73,85.5,2.7
2805799235,1.83,89.9,8.2
0601774769,1.86,85.7,7.1
0608699606,1.67,78.3,16.9
0406978190,1.73,64.2,38.7
0404890971,1.76,90.5,1
1805865732,1.6,65,39.6
0302556108,1.66,65.2,32.8
2309773530,1.76,71.7,25.9
1602963477,1.75,87.3,4.9
1906978642,1.62,62.7,36.9
1208564838,1.62,70.6,36
1006763584,1.64,64.1,38.4
0803761136,1.74,64.4,25.7
0105841835,1.7,86.5,1.6
1908631255,1.84,87.3,5.5
1501915635,1.7,90.8,9.1
1510634089,1.96,87.6,10.8
2910720761,1.85,87.7,8.4
2609594096,1.76,70.6,43.7
2912865784,1.75,70.7,37.2
0505870200,1.72,60.2,28.8
2410988769,1.78,83.7,7.7
2206901330,1.58,62.1,36.7
2206659976,1.76,63.1,37.9
2602578068,1.84,76.5,33.4
1407904036,1.56,70.5,32.9
1604827742,1.68,72.1,43.8
2701987773,1.79,85.7,9.7
0308649869,1.77,87.7,4.4
2302985593,1.84,77.9,11.6
2011635643,1.86,89,4.4
2211700128,1.72,77.5,41.7
2710957624,1.77,74.2,30.3
2604825816,1.5,62,31.9
0602828433,1.82,90.6,7.6
1701697050,1.6,59.3,43.1
0908834608,1.75,69.5,36.6
2212820933,1.7,91.3,6.6
0404552123,1.89,84.7,7
3103888322,1.76,80.2,28.3
2402853164,1.54,69.3,32.9
3105820154,1.72,66.8,39.4
2409662299,1.98,89.6,1.2
0209688393,1.82,89,3.4
0502809175,1.69,93,2.3
0805802165,1.91,82,2.6
2412905269,1.76,84.4,5.6
2101878584,1.63,64.1,31.9
2011706828,1.73,62.7,37.5
1702859592,1.66,65.2,30.2
0202927643,1.86,88.5,8.2
0203780815,1.93,83.7,3.3
1104995131,1.73,92.9,0.1
2507776005,1.83,79.5,6.5
2803865697,1.86,90,3.6
3110664718,1.75,69.4,29.5
0108999149,1.87,100.6,2.2
0312724831,1.66,87,15.3
0608742889,1.91,90.8,2.5
2503894202,1.69,63.8,37
1305880147,1.79,97.8,7
2311895928,1.63,73.8,36.7
2610775810,1.72,75.4,38
2212784468,1.66,81.1,40.2
1311754814,1.64,63.2,36.6
1006899628,1.73,68.8,19.4
1108759246,1.64,72.5,28
2108796713,1.97,77.6,1.5
1010988932,1.71,68.3,29.1
2410757184,1.76,59.5,36
1703931639,1.74,83.8,0.1
1607929966,1.55,74,37.6
1901936356,1.65,71,36.9
0407638339,1.72,90.6,7.7
3009866532,1.71,69.7,35.9
1104568388,1.8,61.1,39.5
0910926092,1.65,72.3,43.5
0312925511,1.82,89.7,7
1004574710,1.59,66.9,27.8
2807652962,1.68,72.5,29
1501583480,1.73,77,33.6
2410892784,1.6,75.2,23.4
0804790742,1.53,63.6,39.7
0110665653,1.72,94.2,6.1
1009824454,1.84,64.8,38.8
0505764961,1.96,79.3,4
1910851012,1.74,70.7,30
2005923783,1.71,82.9,5.3
0208813961,1.78,73.1,9.5
2402844891,1.95,91.1,5.5
1305918691,1.75,82.2,2.5
2705925919,1.93,96.5,5
0605901250,1.82,59.2,38.8
0110815762,1.59,66,44.1
0409820925,1.86,79.5,11.6
1705927419,1.98,76.2,0.4
2802887412,1.55,64.4,17.4
1612997778,1.67,69.7,28
0208707714,1.73,70.6,34.3
1907896494,1.65,65.8,23.3
0311904903,1.76,81.7,10
0210610725,1.89,83.9,1.6
2803903774,1.63,66.1,30.7
1009769132,1.76,60.2,42.3
0212854798,1.54,67.8,24
2401730336,1.84,64,37
0607764681,1.86,81.2,3.7
1611633822,1.8,73.8,19.6
0410818883,1.82,89.6,2.3
0512847144,1.86,73.5,46.6
2109925380,1.6,62.9,34.4
2203864511,1.82,88.8,5.6
2312752992,1.6,70.1,36
1611521645,1.71,77.6,1.4
2710868818,1.71,63.5,42.9
1308970845,1.86,82.1,8.2
1301679466,1.75,63.6,38.3
3007677236,1.55,67,23.7
1502549725,1.84,88.7,9.1
0711910851,1.86,88.7,7.6
0411830420,1.62,64.9,36.4
0910742171,1.72,90.7,2.3
0809631378,1.63,67,39.1
2801947278,1.75,61.5,33.4
1404937523,1.67,87.3,4.7
2508952316,1.62,70.5,35.1
0506893667,1.78,87,5.5
2308944796,1.67,59.5,37.4
2401599399,1.81,90.4,0
3101818502,1.84,71.7,35.9
0311608383,1.93,88.8,3.4
2103825435,1.77,80.9,5.3
2212716649,1.8,93.2,5.2
1203878455,1.76,86.5,2.8
2102951742,1.61,68.8,38.1
0702926711,2,90.3,4.6
2501916202,1.81,70.8,31.6
3107746213,1.84,90.7,8.3
2105720204,1.55,69.4,38.6
3108705299,1.87,86.6,4
2509745280,1.76,75.4,32.9
1109619629,1.91,78.1,6.1
1902712032,1.68,70.4,35.1
2510811509,1.57,77.1,9.2
1512874239,1.79,80.7,4.5
1909951267,1.79,88.8,6.2
1101863251,1.75,90,8.5
1507649878,1.68,80,19.9
1212744782,1.8,71.4,45.7
1204928478,1.58,74.7,43.8
0406916522,1.62,71.2,30.2
1112653679,1.92,87.7,10.4
2504751260,1.74,67.5,26.6
2112742675,1.86,94.6,3.1
2501798039,1.77,84.5,7.4
1802955950,1.72,68,24.9
1701889860,1.81,64.1,39.6
1211916593,1.9,92.2,7.9
1509720355,1.75,88.1,5.2
1805985586,1.6,62.3,29.6
1608522695,1.79,90.4,5.3
1305773105,1.79,83.7,5.6
0610973078,1.74,67.1,29.9
2612897763,1.85,90.5,1.5
1504787363,1.77,81.4,3.8
2808741856,1.53,77.8,35
0910718183,1.98,83,1.3
0505975322,1.69,61.5,35.1
1902647673,1.78,84.4,3.2
1302910823,1.83,89.8,7.9
3006828132,1.54,65,26.6
1904762216,1.73,75.2,36.4
1110844352,1.68,72.8,21.2
1206903024,1.65,72.7,39.9
0502795620,1.68,70.7,32.6
2606779777,1.71,87,2.6
2408997633,1.91,84.1,2.4
2007979791,1.9,86.6,3.3
1210970839,1.81,82.4,1.3
2410835920,1.7,69.8,29.6
0205740559,1.75,81.2,2.2
2004965082,1.62,58.4,33.6
2802917806,1.72,65,33.8
0307864131,1.79,87.4,9.1
0910951073,1.88,76.6,0.6
0410505261,1.71,77.8,1.7
1311628288,1.7,70.4,30.3
2101807519,1.75,93.1,0.2
1506763060,1.67,69.8,41.9
2908548261,1.69,85,9.2
2510841305,1.89,95.7,5.4
0507768669,1.88,79,4
0509799575,1.91,87.6,2.8
1602596183,1.88,81.5,2.1
1306544875,1.88,84.4,4.7
2705828705,1.93,82.3,6.6
2507731382,1.67,70.3,40.3
2004930666,1.79,70.8,38.7
2512566486,1.79,66.8,26.4
0205993734,1.79,68.8,46.1
2603753220,1.67,69.6,53.3
1009927682,1.58,68.3,42.5
1707863349,1.69,89.5,8.4
1105958733,1.8,86.8,5.7
2108601525,1.7,84.8,4.5
2411853291,1.87,87.7,3.5
2601932029,1.58,85.5,3.3
2002952495,1.77,93.8,0.3
1405873302,1.59,69.4,35.3
0903541917,1.84,81.7,4
0408963971,1.97,85.5,6.9
2008917702,1.58,72.6,39.1
1012813307,1.74,81,12.6
2809548796,1.59,77.6,23.5
0711702775,1.58,87.6,2.2
1703771677,1.85,87.2,1.4
1609881423,1.81,85,0.5
1003706916,1.65,69.9,44.7
1806838665,1.9,96.3,5.6
0912667505,1.89,85.8,4.3
0509975896,1.75,68.1,31.2
2010962371,1.69,83.6,0.4
2701736195,1.89,83,6.2
0505798610,1.73,72.1,41
0104890502,1.61,70,37.4
2610963650,1.56,68.6,32.2
1006838250,1.62,63.9,32.4
0509603209,1.92,86.5,4.8
0802645311,1.7,81,0.8
1805827675,2,90,2.9
0712902395,1.66,95.3,5.5
1412978167,1.67,86.2,8.8
2208984921,1.84,86,8.2
3001579850,1.52,74.2,31.4
0507687008,1.52,73.5,30.5
2502897033,1.72,88,6.2
2008780658,1.77,64.4,31.4
0909989849,1.98,85.7,14
2206870570,1.57,65.5,23.9
1910891688,1.69,68.9,28.5
2007688569,1.82,84.9,6.2
2412907660,1.72,66.5,33.5
2608819338,1.82,85.9,33.7
2403762746,1.75,75,37.6
1612712261,1.64,88,5.4
2508734364,1.53,66.1,39.3
0306679267,1.66,96.8,5.6
2303715469,1.88,88.7,9.2
0804587528,1.69,69.7,40
2607743542,1.6,67.6,40.1
0505801169,1.89,87.5,0.6
0909604863,1.8,78,2.3
0504901915,1.87,87.7,4.5
1408617953,1.94,77.7,11.6
2206771730,1.73,75.5,29
2206649452,1.7,62.7,32.5
1209683944,1.59,65.8,34.7
1904812185,1.88,90.3,6.7
2405900163,1.83,94.2,6.2
2309672188,1.73,70.7,21.3
2412998838,1.66,74.6,45.3
1306644810,1.73,74.9,32.7
1801680425,1.86,85.7,2.3
2808763163,1.76,81.9,4.2
0611899650,1.84,67.3,35.4
2605921969,1.79,89.7,4.3
0103645107,1.93,82.8,6.7
1512712815,1.78,82.8,7.6
3010897371,1.7,86,4.7
2608509073,1.78,86.9,5.2
0707887823,2.03,91,9
2801729182,1.62,68.4,31.2
2106705002,1.66,68.9,43
2712796389,1.93,88.2,5.9
2304857663,1.63,79.1,11.7
0112822061,1.86,83.3,4
0501806803,1.84,89.5,1.1
1406915018,1.75,67.2,48.4
0811672929,1.84,94.5,7.3
2511577696,1.62,73.4,37.4
2105758722,1.7,66.7,38.8
0809731369,1.79,83.1,2.7
2704704249,1.9,76.1,6
2402804166,1.71,69.9,36.1
1907825370,1.77,72.1,43.4
0701637941,1.9,94.3,7.4
2305686495,1.67,81.5,5.8
0706805084,1.76,67,33.1
0403951049,1.78,73.8,7.3
0605603406,1.64,69.8,40.1
3004548352,1.74,60,42.6
0612641804,1.58,75.8,27.2
1609966117,1.67,83.6,6.8
2008711748,1.61,64.3,39.9
0406931287,1.66,83.5,1
2110724562,1.62,84.8,38.1
2208811309,1.79,80.3,5.7
2401888883,1.73,80.3,3.6
0508759018,1.87,57.4,30.1
2010798013,1.83,81.9,3.9
1909758633,1.77,90.8,4.9
0307596628,1.76,68.6,47.9
0605596823,1.83,89.5,1.7
2905805970,1.81,62,18
0907519311,1.77,82.7,4.7
2005941465,1.79,85,6.6
2704894213,1.85,91.3,5
2112840215,1.78,79,3
2501721834,1.91,69.7,32.6
2705741664,1.85,64.3,45.3
1111726103,1.68,88,4.9
1407676836,1.81,70.5,34.3
2711820156,1.58,64.6,34.8
1007901773,1.97,79.6,2.4
2112757185,1.94,84.5,5.2
0406803685,1.76,83.1,4.7
0108877901,1.76,82.3,6.8
2304509516,1.79,71.1,42.3
1911949710,1.74,69.5,18.1
1006913244,1.75,72.3,45.9
0610940253,1.78,84.1,4.6
2412768143,1.74,82.5,2.7
2201580761,1.85,84.8,4.1
1704765201,1.93,88.5,4.4
2609684533,1.77,77.2,1
3012673813,1.65,83.7,2.5
2307808718,1.66,67.5,29.8
1207875652,1.7,69.9,45.1
0401781890,1.79,68.7,33.4
0509956653,1.75,87.7,5
0804619866,1.74,70.6,39.9
0701919110,1.66,75.5,32.4
2711797079,1.89,91.8,8.3
1006523878,1.67,61.6,37.2
2905526032,1.88,68.5,32.5
1703734294,1.8,74.5,36.8
0310712890,1.58,61.1,32.1
2502979953,1.78,87.3,0.4
2108758520,1.52,70.5,30.1
2908838914,1.57,71.2,31.6
0812822717,1.94,81.9,4.1
2105872086,1.58,63.7,32.5
0205701740,1.66,66.9,27.5
1911920557,1.81,79.7,11.5
2711791117,1.85,82.5,5.9
1309814065,1.65,87.1,10
0411744552,1.74,64.9,37.4
1005934813,1.87,88.7,8.6
1804864145,1.77,83,9.1
3005927082,1.73,73.4,36.1
2802926131,1.64,88.3,4.5
1012946364,1.55,72.6,44.4
2211625684,1.57,62.6,30.6
0608975845,1.83,79.8,11.3
0505947246,1.71,75.3,46
3011718648,1.62,67.6,28.2
1705733525,1.87,91,6.2
1612890400,1.6,63.8,36.8
3010861181,1.78,82.4,6.8
1307956694,1.98,69.3,38.8
1707691215,1.8,91,3.1
2901984839,1.65,86.3,0
2109658963,1.7,92.8,0.3
0203912988,1.82,63.8,33.3
1309766570,1.71,76.1,28.3
1111926401,1.96,81.6,6.2
0811772829,1.88,83.1,9.2
0805763402,1.73,57.9,19.6
2108866705,1.77,84.6,3.7
0702932702,1.55,71.8,42
2611711345,1.73,87.8,0.8
0405504801,1.7,85.2,0.2
0808897787,1.83,90.7,6.4
1201740353,2.01,84.3,7.8
1806844026,1.59,69.5,20.8
1707757087,1.9,84.1,8.7
0503845108,1.66,61.5,24.6
1306615109,1.98,75.9,4.3
2708953994,1.71,66.1,33.2
2904899401,1.8,77,12.3
2807687949,1.86,90.5,1.6
1611796801,1.93,91.7,5.2
2703730270,1.65,75,34.2
0811921931,1.91,83.3,1.4
1612720167,1.8,84.5,6.5
2408902707,1.74,85.9,9.3
1111768560,1.73,69.2,36.1
1904946198,1.68,75.8,28.7
1905712770,1.68,74.5,35.4
0509818168,1.59,65.2,27.1
1412688286,1.7,62.2,35.4
2704679084,1.77,67.8,41.9
0303852013,1.58,92.4,7.8
0108847992,1.61,72,37.2
0102747490,1.64,68.4,29.9
0812940903,1.72,86.7,6
1411635204,1.74,62.5,46.3
2801965682,1.55,70,33.9
2210613715,1.67,95,7.8
0310923228,1.68,68,24.3
0911762129,1.92,88.7,2
1606819112,1.61,71.2,42.1
2208543671,1.88,91.3,9
2702981452,1.75,65.6,32
1506917988,1.65,74.3,22.8
2204910424,1.82,79.5,34.6
1405914180,1.78,63.4,35.2
0210939377,1.82,86.6,2.5
2509887677,1.82,84.1,4.4
1402671228,1.65,77.5,48.5
1606784913,1.79,89,1
2610944717,1.85,93.4,2.5
2502809685,1.78,79.9,4.7
2603801979,1.92,84.7,0.7
0605761885,1.77,82.1,7.2
1408880028,1.76,71.3,22.2
0403720191,1.76,90.3,1.7
0410989647,1.65,81.9,4.9
1305985421,1.86,70.1,3.5
1505568268,1.65,60.4,33.2
0507790280,1.76,69.6,35.3
2006974234,1.62,67,34.6
2812525863,1.71,93.2,2.7
1703760744,1.62,63.2,44
2609840796,1.71,80.3,30.4
3007877607,1.84,98.4,4.9
0412850230,1.76,70.3,37.8
3011706455,1.88,96,3.3
1510847209,1.81,84.4,5.2
0406943290,1.74,61,31.5
1001971378,1.66,66.3,35.9
1012835759,1.82,79,9.2
0801791380,1.82,74,33.1
2609933242,1.63,62.1,32
1712711381,1.95,91.7,3.2
1704782637,1.65,93.6,7
1307882581,1.9,94,0.5
3010605378,1.62,62.3,41.5
2501801943,1.89,87.8,2.9
0206727225,2.01,76.3,3.1
0912893564,1.77,74.6,44.8
0901860045,1.77,91.4,7.3
0709989095,1.77,84.2,2.7
2407794722,1.71,72,39.5
1812932498,1.73,76.8,50
2501669724,1.66,73.9,29.7
1204574597,1.99,84.8,2.3
1503704068,1.66,61.2,39
2201813848,1.64,70.5,30.8
1305526550,1.68,68.9,42.8
1610611035,1.8,91.3,5.5
0801899890,1.7,68.5,24.9
2210765593,1.73,90.7,5.8
3010864703,1.94,86.3,1.6
2805778889,1.88,83,1.6
2107895502,1.74,69.2,38.7
0704886247,1.83,87.2,6.3
1909786906,1.59,70.8,36.1
2707778775,1.86,79.2,0.8
1004776265,1.84,88.9,7.5
2409918094,1.77,68.2,33.9
1703896255,1.86,91.6,1.8
2203659010,1.72,70.3,25.3
2208700271,1.81,88.8,4.2
2507820621,1.89,87.8,7
2212603968,1.56,73.1,37.8
1001911729,1.74,78.8,8.8
1109763691,1.86,83.4,1.9
1602938811,1.8,91,8.9
1610763303,1.76,97.8,6.2
1510936861,1.85,92.2,5.8
2310949685,1.95,81.9,7.5
0102742384,1.69,62.4,35.3
1007771266,1.79,66.7,45.5
2408662802,1.83,74.9,33.3
1907926280,1.71,66.6,14.4
2506741932,1.78,65.8,44.2
1012710103,1.95,89.3,2.4
1501937431,1.84,81.7,9.1
2509696001,1.89,94.3,9
2511848037,1.96,80.7,3.9
2208593003,1.97,81.8,2.5
0410661616,1.57,71.8,59.1
0911619835,1.92,86,1.6
2311899116,1.83,82.1,45
0811608282,1.55,67.5,33.5
2504669074,1.76,66.7,38
2802732324,1.74,71.7,48.1
2406738877,1.97,89,7.1
1605990626,1.73,75.5,28.4
2903576918,1.65,82,21.6
1011965803,1.81,84.7,1.7
0907631918,1.52,76,35.7
2802860530,1.61,66.7,37.4
1308851138,1.68,68.5,36
1111938639,1.82,82.9,8.9
2306635205,1.8,82.7,8.1
2303764140,1.65,68,23.8
2709687880,1.52,63.7,38.4
2504872058,1.57,69.6,45.7
1607704053,1.9,86.1,4.1
2802992467,1.87,80.4,6.1
1112804928,1.52,76.7,26.8
0808651618,1.55,68.5,37.2
3112921261,1.9,95.5,5.1
2303747874,1.66,67.5,27.8
0906688349,1.97,87.5,1.8
0312593063,1.76,83.4,4.2
1803757832,1.57,69.4,31.2
3001926764,1.73,64.7,46.9
0101745414,1.71,74.4,37.7
1905840701,1.96,92.5,0
0911931596,1.7,66.9,30.8
2204609816,1.61,66.5,37.2
1108904367,1.83,91.5,1.7
0303653502,1.59,65.5,38.6
2906831074,1.63,69.9,38.2
0910782146,1.78,73.2,44.1
0204687426,1.8,67.2,17.9
2302744431,1.8,89.7,8.9
2605813421,1.7,87.9,5.4
0812977994,1.68,69.6,32.1
1303788780,1.76,60.3,32.8
1601811175,1.75,89.8,5.4
1106774694,1.71,75.5,34.4
1802829216,1.59,62.3,24.5
2203732875,1.72,86.1,3.4
0706916699,1.87,96,5.3
3004925216,1.78,71,33
2106518863,1.75,83.9,0.6
2503802351,1.75,93,1
1305615055,1.88,90.1,5.9
3110755807,1.75,77.9,4.3
0412974325,1.8,88.2,6.1
0509823257,1.76,91.3,11.8
0506592134,1.75,75.8,29.5
1412908419,1.75,89.8,5.9
2310999045,1.75,83.2,1.3
0209827950,1.53,75.5,37
0207942364,1.66,69.8,32.7
2512675283,1.86,80.1,3.7
0706573960,1.61,72.6,44
2905764702,1.63,77.8,39.1
1508862190,1.54,73.2,37.5
2410819934,1.73,64.4,43.1
1310629976,1.63,70,28.7
1207629704,1.71,63.4,32.6
2012838839,1.92,91,3.3
2801918030,1.61,64.2,42.2
2706736871,1.78,92,0.9
0804798756,1.71,72.8,22.8
0611981447,1.74,86.1,0.6
1006848985,1.84,78.7,6.6
3011721878,1.82,71,32.8
2501859051,1.84,93,9
1808900021,1.69,81.8,2.1
1705534261,1.78,87.3,4.7
2404993751,1.76,91.3,2.8
1307620781,1.77,81.8,5.6
2201712930,1.54,72.6,29
1203764790,1.5,65.7,38.8
1809900076,1.63,59.8,26.2
2407808411,1.73,97.3,6.5
0210889001,1.92,88.6,2.9
2203922687,1.94,94.3,7.5
2608736750,1.72,64.3,43.1
2105853739,1.91,82.4,6.7
2505999041,1.96,85.1,5
0901864209,1.79,92.3,0.9
0201916278,1.67,67.5,29.9
1505886898,1.8,67.3,29
1305616133,1.88,89.1,2
1107905038,1.65,60.9,38.1
1805686090,1.67,68.5,41
0302898078,1.67,69,42.1
0209952109,1.68,84.6,3.6
2503938315,1.88,90.3,5.9
1405735336,1.78,68.2,52.5
1312820977,1.77,87.8,7
3101690963,1.87,85.4,8.3
0605715670,1.58,77.4,28.6
2106520047,1.86,88.8,10.2
0408871430,1.85,67.3,30.4
2212799452,1.69,63.3,37.7
2905594130,1.9,70.8,39.3
1403848078,1.77,68.2,36.1
1712764500,1.58,73.7,39.7
1502813860,1.66,76.6,38.2
1311643875,1.72,83.8,1.6
1402582969,1.68,90.6,10.7
1210887330,1.77,63.7,44.2
2202790796,1.64,53.3,33.7
0411731700,1.63,70.5,49.4
1510550679,1.76,74.3,5.8
0806789439,1.95,85.6,5.1
1011947436,1.55,66.2,39.2
0312742570,1.65,66.1,42.1
1711593460,1.77,72.2,36.6
1508790939,1.99,87,3.8
1804977217,1.78,85.7,4.3
3107720124,1.69,71.4,29.2
0303798283,1.88,93,1.9
3103735935,1.74,87.7,9
1611952495,1.86,90.2,6
0801876898,1.64,69.5,31.3
0311863638,1.64,75.2,53.8
0803625061,1.9,80,2.3
1004737044,1.68,63.8,29.9
0702781716,1.63,67.9,42
3011697749,1.97,85.7,0.4
2610588863,1.94,80.4,4.5
2710944687,1.82,79.7,9.9
1704679538,1.79,65.4,39.2
2607759592,1.83,67.2,34.6
1501777572,1.56,63.9,30.3
0909979495,1.77,90.8,0
0411742620,1.63,67.1,37.7
2910835040,1.7,65.1,36.5
1809845674,1.63,61.7,39.6
0806981402,1.83,65.9,26.7
2802952320,1.71,74.7,56.1
2407816837,1.79,84.7,8.2
0708766654,1.65,61.9,32.9
0803698925,1.78,90.8,6.5
0405940118,1.75,63.9,46.6
2805530386,1.67,63.9,42.8
0612952502,1.63,74.6,20.9
0708897343,1.96,83.2,6.8
0703669332,1.67,69.1,39.1
0203928154,1.64,66.3,43.3
2302657855,1.85,84.5,9.5
1810820525,1.84,86.6,7.2
0105753305,1.83,83.3,8.5
1205738757,1.75,89.9,7
1412695332,1.6,73,44.4
0209890257,1.67,88.1,4.5
2405588967,1.78,79.8,4
2102656668,1.65,79.1,28
2206803261,1.77,82.3,1.6
1306922388,1.85,71.7,37.5
1511960666,1.72,71.8,44
2602618893,1.78,96.9,4.2
1006819114,1.64,68.1,47.4
1802742256,1.65,64.8,34.3
0907964858,1.77,58.3,23.4
2302973960,1.66,62.8,38.4
1704632121,1.76,95,4
2011888926,1.63,60.5,39.2
1602776493,1.72,89,2
0806959089,1.61,89.5,5.8
3011907520,1.72,64.6,37.2
2608557663,1.91,86.3,1.2
1202843268,1.71,68.1,45.3
3112686462,1.69,72.3,47.4
0104976293,1.89,86.7,5.5
2903671145,1.79,82.7,0.3
0804530630,1.65,74,23.5
2707580254,1.58,72.8,32.2
2808585902,1.59,65.3,34.5
0212720023,1.81,87.3,4.2
1403912565,1.7,81,7
0203876267,1.86,88,8.8
2703889557,1.87,88.2,9.5
0407600976,1.78,64,35.7
2907771219,1.9,86.9,3.4
0805807211,1.72,72.3,3.4
2707781517,1.77,88.2,4.5
1905510629,1.88,91.7,5.4
0511750347,1.85,87.8,3.6
1506741965,1.75,85.2,4.5
0902830003,1.79,85.5,4.8
2203666258,1.63,72.1,29.1
2207888475,1.85,87.8,2.6
2605869003,1.95,92.1,6
1411943646,1.74,73.1,32.5
1111576638,1.56,81,34
0109690206,1.94,65.2,35
0911555976,1.57,66.5,40.3
0301964042,1.65,59.2,26.2
2601768007,1.85,82.9,6.4
1702737956,1.72,69.2,46.1
2802817229,1.91,73.5,9.2
1608984437,1.77,90.9,7.9
0902914463,1.81,81,1.9
0101831927,2.01,84.8,0.6
2309993981,1.75,86.1,6.1
1608674011,1.88,88.5,5
0511999874,1.61,71.9,31.3
0510724680,1.53,69.8,36.2
1902654945,1.93,88.9,5.5
0409649094,1.65,69.7,35.7
2205905502,1.6,72.9,26.7
2610858535,1.68,91.9,3.9
3007813812,1.65,65.3,33.3
2202659908,1.59,69.9,39.3
2603669591,1.78,89.6,2.9
2010641994,1.72,73.3,26.7
0711628060,1.68,71,39.5
1509617381,1.76,99.9,2.1
2101889507,1.79,90.8,4.5
0802576129,1.77,82.6,0.4
2911827632,1.69,62.8,23.1
2307668720,1.52,62.5,39.7
1807564652,1.63,77.3,29.6
1004650642,1.53,63.4,36.6
3009737946,1.56,73.3,40.6
0707632420,1.67,77.8,28.8
1310712582,1.51,68.1,30.2
2205903485,1.52,88.5,3
1507759494,1.6,74.5,47.2
0710581133,1.77,86.4,4.5
2612755105,1.77,91.9,2.2
2603933880,1.69,71.5,29.1
1707654805,1.58,86,2
1607974340,1.78,66.7,24.7
0805961221,1.71,85.8,6.4
0801841321,1.83,89.4,9.6
1608658730,1.64,70.2,38.5
2103867593,1.77,88.5,8.3
2102661107,1.92,89.1,2.7
1908911174,1.58,74,37.8
0702691162,1.71,64.5,36.4
0409609034,1.5,68.3,31.4
0306610213,1.78,94.6,0.5
0308895893,1.86,88.1,0.4
1702748804,1.51,71.5,39.7
3105997501,1.72,88.2,4.1
2006722189,1.93,87.7,5.2
0912793553,1.81,89.3,1.4
0802971117,1.72,77.3,2.7
3009932151,1.95,100.9,7.7
2510921566,1.83,70.4,49.5
2903767011,1.91,83,5.4
0308852689,1.79,86.6,8.5
2202693307,1.67,87.5,6.9
0811921632,1.72,72.2,33.4
1704691597,1.98,88.2,1.3
2210954948,1.66,70.4,33.7
2305722501,1.92,91.3,5.4
1303955202,1.55,66,37.4
2103699615,1.9,89.6,2.9
1308838476,1.67,72,36
2607958718,1.72,71.2,51.5
0507554272,1.67,66.2,23.6
0710811316,1.5,67.3,39.3
1503758542,1.6,75.7,30.5
1907528056,1.73,72.8,39.5
2807652330,1.75,68.8,28.9
0204932306,1.72,65.8,22
2410919442,1.8,66.2,29.6
0610873888,1.65,70.4,44.4
2606979737,1.76,93,3.4
0611839705,1.72,84.6,10.1
0703616439,1.88,77.5,7.1
0112966702,1.59,70.8,52.3
1812923796,1.51,76.9,44.1
0606768649,1.91,78,1.3
0802874419,1.82,79.1,3.8
0110704475,1.69,88,7.2
0602989815,1.8,76.7,3.5
0411756643,1.87,86.5,1.7
0301907317,1.8,92,10.5
0212902733,1.79,79.6,6.9
0910787803,1.6,90.1,6.5
2712980798,1.54,77.5,23.9
1002941844,1.86,59.7,33
0908740537,1.82,85.1,7.2
1803883843,1.9,93.8,6.8
0410891105,1.87,84.5,5
2204819250,1.58,69.8,36.5
1804720969,1.97,83.1,9.7
0310755528,1.53,73.2,33.7
1307807994,1.54,68.3,40.5
0307986582,1.75,71.2,38.6
1412825793,2,83.8,7
1909578196,1.85,71.1,46.5
1904639593,1.74,92.7,1.8
2607888045,1.98,82.8,1.5
1408691346,1.64,65.1,40.5
2505610559,1.75,92.3,6.2
2907643074,1.71,66.9,37.9
1805909355,1.8,74.3,11.9
0401710010,1.61,76.7,39.3
0906566133,1.84,88.3,3.4
0603588696,1.67,68,41.6
1107505840,1.7,70.8,47.6
1810992697,1.82,87.5,2.1
1010741332,1.6,75.3,38.6
2207651751,1.86,92,6.2
2908643897,1.81,84.7,7.5
2606945173,1.83,83.4,2.9
0911899133,1.84,93.1,0.3
1002897825,1.91,87.7,5.7
2712878914,1.65,69.7,39.8
1107863551,1.86,82.3,1.1
0703760754,1.66,67.8,26.7
0802611306,1.69,61.3,31.7
0609876550,1.86,70.3,24.5
0605591631,1.8,90.8,8.5
1405875491,1.79,86.1,8.1
2609913895,1.9,92.7,4.5
2105735574,1.51,70.1,39
